Day,Month,Year,Open,High,Low,Close,Adj Close,Volume
7,Oct,2016,"28,129.22","28,155.68","27,964.91","28,061.14","28,061.14","12,700"
6,Oct,2016,"28,298.35","28,328.56","28,031.22","28,106.21","28,106.21","9,100"
5,Oct,2016,"28,425.74","28,477.65","28,188.90","28,220.98","28,220.98","11,300"
4,Oct,2016,"28,377.64","28,404.70","28,242.25","28,334.55","28,334.55","18,300"
3,Oct,2016,"27,997.29","28,273.02","27,919.89","28,243.29","28,243.29","10,900"
30,Sep,2016,"27,807.82","27,955.21","27,716.78","27,865.96","27,865.96","10,500"
29,Sep,2016,"28,423.14","28,475.57","27,719.92","27,827.53","27,827.53","13,600"
28,Sep,2016,"28,198.88","28,378.56","28,198.30","28,292.81","28,292.81","10,800"
27,Sep,2016,"28,373.02","28,432.74","28,179.34","28,223.70","28,223.70","8,800"
26,Sep,2016,"28,630.92","28,630.92","28,272.03","28,294.28","28,294.28","16,600"
23,Sep,2016,"28,810.32","28,825.09","28,627.38","28,668.22","28,668.22","13,300"
22,Sep,2016,"28,766.94","28,871.92","28,693.07","28,773.13","28,773.13","10,700"
21,Sep,2016,"28,554.38","28,689.36","28,462.33","28,507.42","28,507.42","12,300"
20,Sep,2016,"28,690.66","28,698.81","28,480.53","28,523.20","28,523.20","8,000"
19,Sep,2016,"28,626.60","28,714.77","28,552.55","28,634.50","28,634.50","12,600"
16,Sep,2016,"28,520.30","28,778.64","28,494.59","28,599.03","28,599.03","13,400"
15,Sep,2016,"28,398.33","28,454.02","28,311.11","28,412.89","28,412.89","9,600"
14,Sep,2016,"28,345.49","28,416.41","28,259.38","28,372.23","28,372.23","11,500"
12,Sep,2016,"28,481.09","28,481.11","28,251.31","28,353.54","28,353.54","13,700"
9,Sep,2016,"29,062.90","29,062.90","28,755.08","28,797.25","28,797.25","11,700"
8,Sep,2016,"28,929.46","29,077.28","28,854.56","29,045.28","29,045.28","15,000"
7,Sep,2016,"29,035.67","29,067.84","28,911.31","28,926.36","28,926.36","19,800"
6,Sep,2016,"28,631.27","29,013.40","28,631.27","28,978.02","28,978.02","18,200"
2,Sep,2016,"28,498.72","28,581.58","28,427.63","28,532.11","28,532.11","12,000"
1,Sep,2016,"28,459.09","28,548.85","28,386.61","28,423.48","28,423.48","16,800"
31,Aug,2016,"28,372.25","28,532.25","28,363.10","28,452.17","28,452.17","10,400"
30,Aug,2016,"28,012.46","28,478.02","28,010.66","28,343.01","28,343.01","10,600"
29,Aug,2016,"27,827.26","27,952.85","27,698.71","27,902.66","27,902.66","11,800"
26,Aug,2016,"27,882.75","27,935.88","27,696.99","27,782.25","27,782.25","9,100"
25,Aug,2016,"28,103.60","28,154.21","27,803.24","27,835.91","27,835.91","6,700"
24,Aug,2016,"28,065.25","28,108.39","27,959.87","28,059.94","28,059.94","8,100"
23,Aug,2016,"28,012.56","28,028.98","27,854.43","27,990.21","27,990.21","12,400"
22,Aug,2016,"28,088.07","28,143.28","27,918.05","27,985.54","27,985.54","12,600"
19,Aug,2016,"28,167.66","28,212.30","28,026.12","28,077.00","28,077.00","15,600"
18,Aug,2016,"28,077.64","28,214.17","28,077.00","28,123.44","28,123.44","12,500"
17,Aug,2016,"28,061.79","28,174.30","27,960.14","28,005.37","28,005.37","11,600"
16,Aug,2016,"28,190.04","28,199.10","27,942.65","28,064.61","28,064.61","14,600"
12,Aug,2016,"27,919.95","28,203.27","27,900.91","28,152.40","28,152.40","21,000"
11,Aug,2016,"27,805.94","27,902.39","27,697.33","27,859.60","27,859.60","9,900"
10,Aug,2016,"28,133.36","28,143.28","27,736.62","27,774.88","27,774.88","15,400"
9,Aug,2016,"28,289.22","28,289.96","27,956.77","28,085.16","28,085.16","14,200"
8,Aug,2016,"28,181.92","28,226.38","28,128.06","28,182.57","28,182.57","20,300"
5,Aug,2016,"27,810.55","28,110.37","27,795.74","28,078.35","28,078.35","13,700"
4,Aug,2016,"27,899.88","27,921.91","27,627.97","27,714.37","27,714.37","14,600"
3,Aug,2016,"28,008.52","28,015.43","27,647.14","27,697.51","27,697.51","11,800"
2,Aug,2016,"28,069.12","28,175.22","27,943.91","27,981.71","27,981.71","10,100"
1,Aug,2016,"28,083.08","28,284.85","27,873.53","28,003.12","28,003.12","13,700"
29,Jul,2016,"28,232.87","28,233.47","28,037.87","28,051.86","28,051.86","11,500"
28,Jul,2016,"28,108.78","28,240.20","28,064.90","28,208.62","28,208.62","14,600"
27,Jul,2016,"27,976.14","28,210.88","27,899.93","28,024.33","28,024.33","10,400"
26,Jul,2016,"28,121.37","28,149.53","27,927.13","27,976.52","27,976.52","11,100"
25,Jul,2016,"27,753.96","28,110.37","27,736.51","28,095.34","28,095.34","15,300"
22,Jul,2016,"27,721.72","27,832.45","27,646.21","27,803.24","27,803.24","9,500"
21,Jul,2016,"27,980.07","27,988.76","27,687.54","27,710.52","27,710.52","12,200"
20,Jul,2016,"27,775.70","27,935.18","27,759.71","27,915.89","27,915.89","12,500"
19,Jul,2016,"27,790.05","27,826.69","27,637.98","27,787.62","27,787.62","16,800"
18,Jul,2016,"27,920.66","28,013.50","27,697.69","27,746.66","27,746.66","20,500"
15,Jul,2016,"27,966.14","28,048.70","27,735.87","27,836.50","27,836.50","16,300"
14,Jul,2016,"27,857.80","27,967.77","27,763.15","27,942.11","27,942.11","10,500"
13,Jul,2016,"27,912.14","27,928.76","27,752.14","27,815.18","27,815.18","17,600"
12,Jul,2016,"27,667.81","27,828.74","27,667.81","27,808.14","27,808.14","12,200"
11,Jul,2016,"27,358.23","27,647.48","27,358.23","27,626.69","27,626.69","23,900"
8,Jul,2016,"27,292.20","27,294.82","27,034.14","27,126.90","27,126.90","13,900"
7,Jul,2016,"27,209.97","27,288.22","27,146.95","27,201.49","27,201.49","8,800"
5,Jul,2016,"27,340.72","27,348.66","27,127.30","27,166.87","27,166.87","10,400"
4,Jul,2016,"27,314.44","27,385.66","27,251.06","27,278.76","27,278.76","8,300"
1,Jul,2016,"27,064.33","27,243.36","27,061.40","27,144.91","27,144.91","10,000"
30,Jun,2016,"26,926.17","27,069.23","26,872.59","26,999.72","26,999.72","8,600"
29,Jun,2016,"26,627.15","26,776.17","26,606.31","26,740.39","26,740.39","7,700"
28,Jun,2016,"26,410.66","26,583.33","26,378.46","26,524.55","26,524.55","8,100"
27,Jun,2016,"26,347.81","26,493.51","26,262.72","26,402.96","26,402.96","18,300"
24,Jun,2016,"26,367.48","26,435.85","25,911.33","26,397.71","26,397.71","24,400"
23,Jun,2016,"26,753.20","27,060.98","26,736.52","27,002.22","27,002.22","9,300"
22,Jun,2016,"26,791.68","26,887.29","26,617.45","26,765.65","26,765.65","7,700"
21,Jun,2016,"26,907.42","26,925.64","26,754.60","26,812.78","26,812.78","7,000"
20,Jun,2016,"26,497.11","26,885.49","26,447.88","26,866.92","26,866.92","9,500"
17,Jun,2016,"26,653.85","26,730.55","26,538.51","26,625.91","26,625.91","9,300"
16,Jun,2016,"26,686.03","26,686.03","26,314.91","26,525.46","26,525.46","12,600"
15,Jun,2016,"26,500.79","26,752.59","26,446.59","26,726.34","26,726.34","12,300"
14,Jun,2016,"26,482.50","26,485.45","26,264.81","26,395.71","26,395.71","7,800"
13,Jun,2016,"26,468.27","26,468.27","26,262.27","26,396.77","26,396.77","9,100"
10,Jun,2016,"26,742.26","26,972.06","26,620.50","26,635.75","26,635.75","10,100"
9,Jun,2016,"26,994.48","26,994.91","26,692.35","26,763.46","26,763.46","10,100"
8,Jun,2016,"27,085.24","27,105.41","26,973.71","27,020.66","27,020.66","12,500"
7,Jun,2016,"26,833.54","27,082.63","26,829.53","27,009.67","27,009.67","14,800"
6,Jun,2016,"26,897.84","26,901.42","26,729.54","26,777.45","26,777.45","8,700"
3,Jun,2016,"26,919.23","27,008.14","26,792.07","26,843.03","26,843.03","13,000"
2,Jun,2016,"26,694.28","26,885.16","26,641.02","26,843.14","26,843.14","11,100"
1,Jun,2016,"26,684.46","26,857.25","26,671.86","26,713.93","26,713.93","13,400"
31,May,2016,"26,817.75","26,837.20","26,561.58","26,667.96","26,667.96","26,500"
30,May,2016,"26,694.75","26,794.96","26,623.33","26,725.60","26,725.60","14,800"
27,May,2016,"26,415.93","26,677.43","26,405.28","26,653.60","26,653.60","20,800"
26,May,2016,"26,008.25","26,398.94","25,941.51","26,366.68","26,366.68","13,900"
25,May,2016,"25,432.10","25,897.87","25,430.59","25,881.17","25,881.17","9,500"
24,May,2016,"25,256.97","25,340.47","25,181.47","25,305.47","25,305.47","10,700"
23,May,2016,"25,447.72","25,519.26","25,207.78","25,230.36","25,230.36","11,300"
20,May,2016,"25,428.42","25,506.06","25,251.90","25,301.90","25,301.90","13,600"
19,May,2016,"25,713.84","25,714.56","25,351.99","25,399.72","25,399.72","14,400"
18,May,2016,"25,671.48","25,747.00","25,503.40","25,704.61","25,704.61","9,800"
17,May,2016,"25,756.14","25,927.31","25,733.76","25,773.61","25,773.61","11,400"
16,May,2016,"25,528.80","25,688.46","25,351.62","25,653.23","25,653.23","12,900"
13,May,2016,"25,739.94","25,743.69","25,400.27","25,489.57","25,489.57","12,500"
12,May,2016,"25,684.60","25,827.03","25,620.27","25,790.22","25,790.22","9,800"
11,May,2016,"25,548.97","25,762.49","25,409.24","25,597.02","25,597.02","9,300"
10,May,2016,"25,682.98","25,809.93","25,614.24","25,772.53","25,772.53","10,500"
9,May,2016,"25,321.83","25,709.68","25,302.86","25,688.86","25,688.86","11,700"
6,May,2016,"25,223.67","25,260.48","25,057.93","25,228.50","25,228.50","11,300"
5,May,2016,"25,187.66","25,394.10","25,162.94","25,262.21","25,262.21","11,300"
4,May,2016,"25,210.87","25,245.70","25,061.04","25,101.73","25,101.73","15,800"
3,May,2016,"25,500.14","25,705.96","25,192.94","25,229.70","25,229.70","11,000"
2,May,2016,"25,565.44","25,565.44","25,341.14","25,436.97","25,436.97","7,700"
29,Apr,2016,"25,612.91","25,755.43","25,424.03","25,606.62","25,606.62","14,600"
28,Apr,2016,"26,078.28","26,100.54","25,561.17","25,603.10","25,603.10","14,600"
27,Apr,2016,"25,956.42","26,092.93","25,885.24","26,064.12","26,064.12","11,200"
26,Apr,2016,"25,604.92","26,055.00","25,549.05","26,007.30","26,007.30","11,200"
25,Apr,2016,"25,891.03","25,891.03","25,585.93","25,678.93","25,678.93","8,200"
22,Apr,2016,"25,892.49","25,922.02","25,771.88","25,838.14","25,838.14","13,400"
21,Apr,2016,"25,979.68","26,080.07","25,783.12","25,880.38","25,880.38","18,100"
20,Apr,2016,"25,942.34","25,956.34","25,716.81","25,844.18","25,844.18","11,300"
18,Apr,2016,"25,833.16","25,870.03","25,634.12","25,816.36","25,816.36","8,500"
13,Apr,2016,"25,358.42","25,671.50","25,358.42","25,626.75","25,626.75","14,600"
12,Apr,2016,"25,056.47","25,180.02","24,996.44","25,145.59","25,145.59","11,500"
11,Apr,2016,"24,789.40","25,049.92","24,523.20","25,022.16","25,022.16","25,900"
8,Apr,2016,"24,665.80","24,736.03","24,608.51","24,673.84","24,673.84","9,700"
7,Apr,2016,"24,998.79","25,013.13","24,647.48","24,685.42","24,685.42","19,200"
6,Apr,2016,"24,978.86","25,000.65","24,834.16","24,900.63","24,900.63","10,300"
5,Apr,2016,"25,372.44","25,372.44","24,837.51","24,883.59","24,883.59","14,800"
4,Apr,2016,"25,333.98","25,424.15","25,223.49","25,399.65","25,399.65","7,800"
1,Apr,2016,"25,301.70","25,354.94","25,119.35","25,269.64","25,269.64","11,400"
31,Mar,2016,"25,364.75","25,479.62","25,223.22","25,341.86","25,341.86","11,500"
30,Mar,2016,"25,062.06","25,358.84","25,055.42","25,338.58","25,338.58","10,700"
29,Mar,2016,"24,957.24","25,079.35","24,835.56","24,900.46","24,900.46","11,000"
28,Mar,2016,"25,417.11","25,432.94","24,895.49","24,966.40","24,966.40","10,100"
23,Mar,2016,"25,322.10","25,367.81","25,156.82","25,337.56","25,337.56","9,500"
22,Mar,2016,"25,331.01","25,381.33","25,083.70","25,330.49","25,330.49","12,000"
21,Mar,2016,"25,007.56","25,327.45","24,988.27","25,285.37","25,285.37","12,400"
18,Mar,2016,"24,729.41","24,986.94","24,681.64","24,952.74","24,952.74","14,100"
17,Mar,2016,"24,852.18","24,948.30","24,576.52","24,677.37","24,677.37","14,600"
16,Mar,2016,"24,537.61","24,706.85","24,354.55","24,682.48","24,682.48","11,000"
15,Mar,2016,"24,832.04","24,840.77","24,517.28","24,551.17","24,551.17","12,100"
14,Mar,2016,"24,801.70","24,960.51","24,734.04","24,804.28","24,804.28","30,100"
11,Mar,2016,"24,620.39","24,817.80","24,552.26","24,717.99","24,717.99","14,800"
10,Mar,2016,"24,815.70","24,817.48","24,471.39","24,623.34","24,623.34","14,400"
9,Mar,2016,"24,527.27","24,820.76","24,451.60","24,793.96","24,793.96","11,900"
8,Mar,2016,"24,655.19","24,793.62","24,509.21","24,659.23","24,659.23","26,000"
4,Mar,2016,"24,704.59","24,719.05","24,531.80","24,646.48","24,646.48","17,500"
3,Mar,2016,"24,386.67","24,640.51","24,383.28","24,606.99","24,606.99","19,500"
2,Mar,2016,"24,044.96","24,280.42","24,043.89","24,242.98","24,242.98","22,800"
1,Mar,2016,"23,153.32","23,821.49","23,133.18","23,779.35","23,779.35","15,700"
29,Feb,2016,"23,238.50","23,343.22","22,494.61","23,002.00","23,002.00","58,900"
26,Feb,2016,"23,141.08","23,227.91","23,021.94","23,154.30","23,154.30","11,500"
25,Feb,2016,"23,105.16","23,142.96","22,948.10","22,976.00","22,976.00","15,900"
24,Feb,2016,"23,332.94","23,338.89","23,057.45","23,088.93","23,088.93","14,000"
23,Feb,2016,"23,850.41","23,851.51","23,361.94","23,410.18","23,410.18","16,700"
22,Feb,2016,"23,783.47","23,855.04","23,674.86","23,788.79","23,788.79","9,500"
19,Feb,2016,"23,640.32","23,774.48","23,508.36","23,709.15","23,709.15","11,600"
18,Feb,2016,"23,536.47","23,735.35","23,448.21","23,649.22","23,649.22","15,700"
17,Feb,2016,"23,237.23","23,434.91","22,920.84","23,381.87","23,381.87","16,600"
16,Feb,2016,"23,688.61","23,692.08","23,164.54","23,191.97","23,191.97","22,200"
15,Feb,2016,"23,223.43","23,622.64","23,197.67","23,554.12","23,554.12","20,400"
12,Feb,2016,"23,060.39","23,161.15","22,600.39","22,986.12","22,986.12","25,100"
11,Feb,2016,"23,758.46","23,758.46","22,909.12","22,951.83","22,951.83","23,200"
10,Feb,2016,"23,938.32","23,938.32","23,636.72","23,758.90","23,758.90","19,400"
9,Feb,2016,"24,076.85","24,111.19","23,919.47","24,020.98","24,020.98","11,500"
8,Feb,2016,"24,637.41","24,698.95","24,196.84","24,287.42","24,287.42","11,700"
5,Feb,2016,"24,360.36","24,672.90","24,345.79","24,616.97","24,616.97","13,400"
4,Feb,2016,"24,386.45","24,514.01","24,224.74","24,338.43","24,338.43","12,200"
3,Feb,2016,"24,393.59","24,409.26","24,187.54","24,223.32","24,223.32","12,200"
2,Feb,2016,"24,868.21","24,928.75","24,460.53","24,539.00","24,539.00","12,700"
1,Feb,2016,"24,982.22","25,002.32","24,788.58","24,824.83","24,824.83","10,100"
29,Jan,2016,"24,347.31","24,911.90","24,340.06","24,870.69","24,870.69","12,400"
28,Jan,2016,"24,481.86","24,587.20","24,400.52","24,469.57","24,469.57","8,400"
27,Jan,2016,"24,643.13","24,645.70","24,458.13","24,492.39","24,492.39","8,500"
25,Jan,2016,"24,540.97","24,650.57","24,433.67","24,485.95","24,485.95","8,900"
22,Jan,2016,"24,122.06","24,472.88","24,120.04","24,435.66","24,435.66","10,100"
21,Jan,2016,"24,194.75","24,351.83","23,862.00","23,962.21","23,962.21","13,200"
20,Jan,2016,"24,325.77","24,325.77","23,839.76","24,062.04","24,062.04","12,800"
19,Jan,2016,"24,257.28","24,563.34","24,247.23","24,479.84","24,479.84","9,400"
18,Jan,2016,"24,400.78","24,524.85","24,141.99","24,188.37","24,188.37","13,600"
15,Jan,2016,"24,881.76","24,912.64","24,421.53","24,455.04","24,455.04","12,700"
14,Jan,2016,"24,606.20","25,018.46","24,473.22","24,772.97","24,772.97","14,900"
13,Jan,2016,"24,804.64","24,956.54","24,387.69","24,854.11","24,854.11","14,000"
12,Jan,2016,"24,862.93","24,882.30","24,597.11","24,682.03","24,682.03","10,300"
11,Jan,2016,"24,787.11","24,961.88","24,598.90","24,825.04","24,825.04","10,600"
8,Jan,2016,"24,969.02","25,083.55","24,887.22","24,934.33","24,934.33","15,900"
7,Jan,2016,"25,224.70","25,230.35","24,825.70","24,851.83","24,851.83","11,800"
6,Jan,2016,"25,628.23","25,632.57","25,357.70","25,406.33","25,406.33","13,400"
5,Jan,2016,"25,744.70","25,766.76","25,513.75","25,580.34","25,580.34","10,300"
4,Jan,2016,"26,116.52","26,116.52","25,596.57","25,623.35","25,623.35","9,100"
1,Jan,2016,,,,,,
31,Dec,2015,"25,980.86","26,147.63","25,941.91","26,117.54","26,117.54","6,200"
30,Dec,2015,"26,123.87","26,130.20","25,939.25","25,960.03","25,960.03","6,500"
29,Dec,2015,"26,075.68","26,133.78","25,994.45","26,079.48","26,079.48","6,000"
28,Dec,2015,"25,858.52","26,073.41","25,856.86","26,034.13","26,034.13","6,900"
24,Dec,2015,"25,893.84","25,922.47","25,763.40","25,838.71","25,838.71","4,900"
23,Dec,2015,"25,697.66","25,875.27","25,689.70","25,850.30","25,850.30","6,900"
22,Dec,2015,"25,731.07","25,787.21","25,485.17","25,590.65","25,590.65","8,100"
21,Dec,2015,"25,425.32","25,757.84","25,413.54","25,735.90","25,735.90","8,100"
18,Dec,2015,"25,764.67","25,789.51","25,481.51","25,519.22","25,519.22","10,400"
17,Dec,2015,"25,596.63","25,831.31","25,448.32","25,803.78","25,803.78","22,700"
16,Dec,2015,"25,402.47","25,572.90","25,372.47","25,494.37","25,494.37","10,800"
15,Dec,2015,"25,186.68","25,342.78","25,075.54","25,320.44","25,320.44","9,700"
14,Dec,2015,"24,935.60","25,194.15","24,867.73","25,150.35","25,150.35","11,600"
11,Dec,2015,"25,281.77","25,316.14","24,930.43","25,044.43","25,044.43","14,900"
10,Dec,2015,"25,136.71","25,289.58","25,034.14","25,252.32","25,252.32","10,900"
9,Dec,2015,"25,299.34","25,316.95","25,012.22","25,036.05","25,036.05","11,600"
8,Dec,2015,"25,488.42","25,542.47","25,256.79","25,310.33","25,310.33","12,600"
7,Dec,2015,"25,746.03","25,785.53","25,477.69","25,530.11","25,530.11","8,700"
4,Dec,2015,"25,810.06","25,810.06","25,623.71","25,638.11","25,638.11","10,500"
3,Dec,2015,"26,123.86","26,123.86","25,857.35","25,886.62","25,886.62","9,500"
2,Dec,2015,"26,239.39","26,256.42","26,041.68","26,117.85","26,117.85","10,100"
1,Dec,2015,"26,201.27","26,246.02","26,121.52","26,169.41","26,169.41","11,000"
30,Nov,2015,"26,142.53","26,231.06","26,089.13","26,145.67","26,145.67","8,300"
27,Nov,2015,"26,003.20","26,184.65","25,937.32","26,128.20","26,128.20","10,400"
26,Nov,2015,"25,769.81","26,016.04","25,769.81","25,958.63","25,958.63","8,400"
24,Nov,2015,"25,785.61","25,901.56","25,703.86","25,775.74","25,775.74","7,500"
23,Nov,2015,"25,945.14","25,958.04","25,747.01","25,819.34","25,819.34","10,100"
20,Nov,2015,"25,856.13","26,058.76","25,769.81","25,868.49","25,868.49","10,000"
19,Nov,2015,"25,640.34","25,884.52","25,603.10","25,841.92","25,841.92","9,900"
18,Nov,2015,"25,837.71","25,890.36","25,453.32","25,482.52","25,482.52","16,100"
17,Nov,2015,"25,897.88","25,948.20","25,732.79","25,864.47","25,864.47","10,700"
16,Nov,2015,"25,580.15","25,866.42","25,451.42","25,760.10","25,760.10","11,300"
13,Nov,2015,"25,724.09","25,724.09","25,540.73","25,610.53","25,610.53","11,500"
10,Nov,2015,"26,094.09","26,094.09","25,709.23","25,743.26","25,743.26","12,800"
9,Nov,2015,"25,809.00","26,193.17","25,656.90","26,121.40","26,121.40","13,300"
6,Nov,2015,"26,284.01","26,438.86","26,190.18","26,265.24","26,265.24","15,600"
5,Nov,2015,"26,557.80","26,557.80","26,243.20","26,304.20","26,304.20","12,300"
4,Nov,2015,"26,704.02","26,800.06","26,510.31","26,552.92","26,552.92","8,000"
3,Nov,2015,"26,660.71","26,732.24","26,514.48","26,590.59","26,590.59","8,500"
2,Nov,2015,"26,641.69","26,824.30","26,378.26","26,559.15","26,559.15","8,800"
30,Oct,2015,"26,878.48","26,942.29","26,585.20","26,656.83","26,656.83","14,000"
29,Oct,2015,"27,083.70","27,099.11","26,794.10","26,838.14","26,838.14","9,900"
28,Oct,2015,"27,131.71","27,163.98","26,919.96","27,039.76","27,039.76","10,500"
27,Oct,2015,"27,291.06","27,296.30","27,209.52","27,253.44","27,253.44","10,100"
26,Oct,2015,"27,575.04","27,618.14","27,318.20","27,361.96","27,361.96","11,300"
23,Oct,2015,"27,466.64","27,555.06","27,421.71","27,470.81","27,470.81","9,900"
21,Oct,2015,"27,312.35","27,445.24","27,190.55","27,287.66","27,287.66","9,700"
20,Oct,2015,"27,402.90","27,432.07","27,216.40","27,306.83","27,306.83","9,200"
19,Oct,2015,"27,305.62","27,387.91","27,246.79","27,364.92","27,364.92","8,200"
16,Oct,2015,"27,062.80","27,239.22","26,917.12","27,214.60","27,214.60","10,200"
15,Oct,2015,"26,842.19","27,037.95","26,836.77","27,010.14","27,010.14","12,700"
14,Oct,2015,"26,760.32","26,869.08","26,713.28","26,779.66","26,779.66","10,900"
13,Oct,2015,"26,874.29","26,918.52","26,719.10","26,846.53","26,846.53","10,800"
